employee_id,age,gender
58554,28,Male
58555,22,Male
58556,35,Female
58557,27,Male
58558,24,Male
58559,25,Male
58560,42,Male
58561,40,Male
58562,23,Male
58563,22,Female
58564,37,Male
58565,45,Female
58566,47,Female
58567,22,Male
58568,41,Male
58569,31,Female
58570,22,Female
58571,25,Male
58572,25,Male
58573,34,Male
58574,22,Male
58575,38,Male
58576,34,Male
58577,38,Male
58578,26,Male
58579,34,Male
58580,24,Male
58581,36,Male
58582,29,Non-binary
58583,30,Female
58584,31,Male
58585,22,Male
58586,39,Male
58587,32,Male
58588,39,Male
58589,39,Male
58590,25,Female
58591,29,Male
58592,22,Female
58593,40,Female
58594,33,Male
58595,32,Male
58596,29,Male
58597,24,Female
58598,40,Male
58599,45,Male
58600,40,Male
58601,30,Male
58602,34,Male
58603,38,Male
58604,32,Female
58605,45,Male
58606,40,Male
58607,50,Female
58608,32,Male
58609,22,Male
58610,32,Female
58611,28,Male
58612,32,Male
58613,43,Female
58614,27,Male
58615,25,Female
58616,26,Male
58617,46,Male
58618,28,Female
58619,33,Male
58620,44,Male
58621,36,Female
58622,22,Male
58623,28,Male
58624,26,Female
58625,22,Female
58626,28,Male
58627,22,Male
58628,33,Male
58629,31,Male
58630,26,Male
58631,22,Male
58632,41,Male
58633,27,Male
58634,39,Male
58635,30,Male
58636,41,Male
58637,35,Male
58638,32,Male
58639,25,Female
58640,40,Male
58641,30,Female
58642,25,Male
58643,30,Male
58644,31,Male
58645,37,Male
58646,22,Male
58647,48,Male
58648,34,Male
58649,31,Male
58650,34,Male
58651,22,Male
58652,32,Female
58653,36,Male
58654,29,Male
58655,35,Male
58656,37,Male
58657,26,Non-binary
58658,40,Male
58659,31,Male
58660,44,Male
58661,40,Female
58662,34,Male
58663,25,Female
58664,30,Male
58665,38,Male
58666,27,Female
58667,34,Male
58668,35,Female
58669,30,Female
58670,25,Female
58671,42,Male
58672,34,Male
58673,29,Male
58674,25,Male
58675,37,Female
58676,31,Male
58677,38,Male
58678,25,Male
58679,33,Male
58680,28,Male
58681,43,Prefer not to say
58682,34,Male
58683,24,Male
58684,38,Male
58685,40,Male
58686,29,Male
58687,25,Female
58688,22,Female
58689,39,Female
58690,22,Male
58691,31,Female
58692,22,Male
58693,44,Male
58694,40,Male
58695,33,Male
58696,38,Male
58697,30,Male
58698,25,Male
58699,22,Female
58700,37,Male
58701,24,Male
58702,49,Male
58703,23,Male
58704,38,Non-binary
58705,40,Female
58706,22,Female
58707,28,Male
58708,29,Male
58709,55,Female
58710,29,Female
58711,23,Male
58712,34,Male
58713,24,Female
58714,31,Female
58715,28,Female
58716,35,Male
58717,27,Male
58718,26,Male
58719,39,Male
58720,33,Male
58721,31,Female
58722,22,Male
58723,35,Female
58724,28,Male
58725,33,Female
58726,22,Male
58727,33,Male
58728,32,Female
58729,29,Non-binary
58730,25,Male
58731,39,Female
58732,26,Female
58733,37,Male
58734,38,Male
58735,25,Male
58736,36,Male
58737,28,Female
58738,35,Female
58739,24,Male
58740,30,Male
58741,32,Female
58742,31,Male
58743,34,Non-binary
58744,25,Male
58745,27,Female
58746,36,Female
58747,28,Male
58748,28,Female
58749,25,Male
58750,28,Male
58751,24,Male
58752,36,Male
58753,28,Male
58754,23,Male
58755,30,Female
58756,22,Male
58757,25,Male
58758,40,Female
58759,23,Female
58760,30,Male
58761,46,Male
58762,33,Female
58763,27,Male
58764,22,Male
58765,32,Male
58766,26,Male
58767,35,Male
58768,26,Male
58769,33,Male
58770,41,Male
58771,36,Male
58772,22,Male
58773,32,Non-binary
58774,38,Female
58775,22,Female
58776,43,Male
58777,32,Male
58778,35,Male
58779,29,Female
58780,31,Male
58781,25,Male
58782,42,Male
58783,44,Female
58784,46,Male
58785,22,Female
58786,33,Male
58787,34,Female
58788,26,Male
58789,34,Male
58790,22,Female
58791,41,Female
58792,22,Male
58793,33,Male
58794,37,Male
58795,27,Male
58796,41,Male
58797,22,Female
58798,31,Male
58799,22,Female
58800,26,Male
58801,28,Female
58802,27,Male
58803,40,Female
58804,23,Male
58805,22,Male
58806,28,Female
58807,32,Male
58808,35,Female
58809,39,Male
58810,22,Female
58811,43,Male
58812,25,Male
58813,29,Male
58814,31,Male
58815,22,Male
58816,28,Male
58817,38,Male
58818,35,Male
58819,27,Female
58820,32,Female
58821,34,Male
58822,29,Male
58823,34,Male
58824,25,Male
58825,24,Male
58826,29,Male
58827,22,Female
58828,36,Female
58829,32,Prefer not to say
58830,29,Male
58831,37,Male
58832,34,Female
58833,38,Female
58834,42,Female
58835,33,Female
58836,26,Non-binary
58837,36,Male
58838,26,Male
58839,26,Male
58840,29,Male
58841,39,Male
58842,36,Male
58843,37,Male
58844,32,Male
58845,35,Female
58846,35,Female
58847,26,Male
58848,35,Male
58849,31,Female
58850,28,Male
58851,29,Male
58852,27,Male
58853,29,Male
58854,31,Prefer not to say
58855,36,Female
58856,42,Female
58857,35,Male
58858,32,Male
58859,22,Female
58860,48,Male
58861,26,Male
58862,26,Male
58863,40,Male
58864,23,Male
58865,34,Male
58866,28,Female
58867,29,Female
58868,31,Male
58869,23,Male
58870,30,Male
58871,38,Male
58872,30,Male
58873,55,Male
58874,32,Male
58875,23,Male
58876,27,Male
58877,22,Male
58878,39,Non-binary
58879,42,Male
58880,37,Male
58881,25,Male
58882,25,Female
58883,36,Male
58884,27,Male
58885,25,Female
58886,24,Female
58887,44,Male
58888,28,Female
58889,37,Female
58890,35,Female
58891,25,Female
58892,31,Male
58893,24,Male
58894,41,Female
58895,25,Male
58896,34,Male
58897,28,Male
58898,25,Male
58899,39,Female
58900,27,Male
58901,22,Non-binary
58902,34,Female
58903,26,Male
58904,32,Female
58905,37,Female
58906,33,Male
58907,37,Male
58908,22,Female
58909,39,Non-binary
58910,29,Male
58911,22,Prefer not to say
58912,22,Male
58913,29,Male
58914,25,Male
58915,26,Female
58916,33,Male
58917,43,Male
58918,25,Male
58919,32,Male
58920,27,Female
58921,24,Male
58922,24,Female
58923,42,Male
58924,31,Female
58925,30,Male
58926,26,Male
58927,31,Female
58928,27,Male
58929,45,Male
58930,33,Male
58931,32,Male
58932,32,Female
58933,40,Male
58934,31,Male
58935,28,Female
58936,32,Male
58937,37,Female
58938,39,Male
58939,33,Male
58940,33,Male
58941,38,Male
58942,22,Male
58943,32,Male
58944,27,Male
58945,31,Female
58946,33,Male
58947,40,Female
58948,22,Female
58949,26,Female
58950,25,Male
58951,27,Male
58952,22,Female
58953,46,Female
58954,37,Male
58955,26,Female
58956,31,Male
58957,28,Male
58958,32,Male
58959,26,Male
58960,22,Male
58961,27,Female
58962,41,Male
58963,22,Male
58964,39,Female
58965,35,Male
58966,28,Male
58967,36,Prefer not to say
58968,32,Male
58969,22,Male
58970,28,Male
58971,28,Male
58972,41,Male
58973,28,Male
58974,30,Female
58975,23,Male
58976,31,Male
58977,23,Male
58978,39,Female
58979,28,Female
58980,23,Male
58981,40,Male
58982,22,Male
58983,33,Male
58984,22,Male
58985,33,Male
58986,38,Male
58987,26,Male
58988,23,Male
58989,23,Male
58990,31,Male
58991,44,Male
58992,38,Female
58993,39,Female
58994,24,Male
58995,39,Male
58996,38,Female
58997,33,Female
58998,27,Male
58999,38,Male
59000,26,Non-binary
59001,36,Female
59002,28,Male
59003,24,Male
59004,28,Male
59005,45,Male
59006,23,Male
59007,38,Male
59008,37,Male
59009,30,Male
59010,27,Male
59011,22,Male
59012,40,Male
59013,23,Male
59014,22,Male
59015,33,Male
59016,22,Female
59017,30,Male
59018,22,Male
59019,27,Male
59020,31,Male
59021,33,Male
59022,40,Female
59023,31,Female
59024,32,Prefer not to say
59025,29,Female
59026,37,Male
59027,23,Male
59028,28,Female
59029,31,Male
59030,25,Male
59031,41,Male
59032,33,Male
59033,22,Male
59034,34,Male
59035,40,Male
59036,26,Male
59037,41,Male
59038,33,Female
59039,32,Non-binary
59040,39,Female
59041,32,Male
59042,34,Male
59043,32,Male
59044,22,Non-binary
59045,34,Male
59046,33,Male
59047,28,Male
59048,22,Male
59049,35,Male
59050,25,Female
59051,23,Male
59052,22,Male
59053,22,Female
59054,34,Male
59055,47,Male
59056,27,Non-binary
59057,37,Male
59058,30,Female
59059,33,Male
59060,31,Male
59061,36,Non-binary
59062,23,Male
59063,32,Female
59064,39,Female
59065,36,Female
59066,33,Male
59067,32,Male
59068,28,Male
59069,29,Male
59070,22,Male
59071,35,Female
59072,41,Male
59073,33,Male
59074,31,Male
59075,35,Female
59076,22,Male
59077,27,Non-binary
59078,30,Male
59079,22,Male
59080,32,Male
59081,22,Female
59082,36,Male
59083,33,Male
59084,30,Male
59085,36,Male
59086,32,Male
59087,34,Female
59088,33,Male
59089,25,Male
59090,42,Male
59091,40,Male
59092,34,Female
59093,32,Male
59094,36,Male
59095,40,Male
59096,44,Female
59097,27,Male
59098,38,Female
59099,30,Male
59100,22,Male
59101,37,Male
59102,41,Male
59103,38,Male
59104,30,Female
59105,34,Male
59106,36,Male
59107,35,Male
59108,40,Male
59109,38,Male
59110,27,Female
59111,31,Male
59112,27,Male
59113,32,Female
59114,22,Male
59115,44,Female
59116,26,Male
59117,27,Male
59118,32,Male
59119,22,Female
59120,29,Female
59121,32,Male
59122,43,Male
59123,32,Male
59124,28,Male
59125,23,Male
59126,46,Male
59127,32,Male
59128,32,Male
59129,22,Male
59130,35,Female
59131,27,Male
59132,41,Female
59133,34,Female
59134,32,Male
59135,22,Male
59136,30,Female
59137,30,Male
59138,32,Male
59139,22,Male
59140,25,Male
59141,28,Male
59142,35,Non-binary
59143,22,Male
59144,41,Female
59145,40,Male
59146,24,Male
59147,48,Female
59148,33,Female
59149,30,Male
59150,35,Male
59151,34,Male
59152,32,Female
59153,23,Prefer not to say
59154,28,Male
59155,34,Female
59156,37,Female
59157,41,Female
59158,28,Male
59159,32,Male
59160,26,Male
59161,39,Male
59162,29,Female
59163,27,Female
59164,31,Female
59165,22,Male
59166,35,Female
59167,29,Female
59168,50,Female
59169,27,Male
59170,29,Female
59171,38,Male
59172,36,Female
59173,38,Female
59174,29,Male
59175,23,Male
59176,50,Male
59177,35,Female
59178,33,Male
59179,37,Male
59180,22,Female
59181,28,Male
59182,24,Male
59183,32,Male
59184,22,Male
59185,36,Male
59186,39,Male
59187,39,Non-binary
59188,34,Male
59189,32,Male
59190,28,Male
59191,34,Male
59192,30,Male
59193,22,Female
59194,27,Male
59195,37,Male
59196,23,Male
59197,23,Male
59198,30,Male
59199,22,Male
59200,36,Male
59201,35,Male
59202,38,Male
59203,33,Male
59204,25,Prefer not to say
59205,22,Female
59206,35,Male
59207,36,Male
59208,23,Non-binary
59209,22,Male
59210,31,Male
59211,32,Male
59212,38,Male
59213,36,Female
59214,30,Male
59215,38,Female
59216,29,Male
59217,29,Non-binary
59218,37,Male
59219,38,Female
59220,38,Male
59221,30,Female
59222,32,Male
59223,25,Female
59224,37,Male
59225,27,Female
59226,22,Male
59227,28,Male
59228,25,Female
59229,22,Male
59230,27,Male
59231,36,Male
59232,34,Male
59233,34,Male
59234,41,Female
59235,27,Female
59236,23,Male
59237,34,Male
59238,33,Female
59239,22,Male
59240,30,Male
59241,35,Male
59242,33,Male
59243,36,Male
59244,26,Male
59245,22,Male
59246,25,Male
59247,37,Male
59248,38,Male
59249,30,Male
59250,42,Female
59251,30,Male
59252,27,Female
59253,22,Male
59254,30,Male
59255,38,Male
59256,40,Female
59257,38,Female
59258,34,Male
59259,42,Male
59260,24,Male
59261,39,Female
59262,33,Male
59263,32,Female
59264,22,Male
59265,33,Male
59266,39,Female
59267,22,Male
59268,37,Male
59269,22,Male
59270,22,Male
59271,30,Female
59272,42,Male
59273,30,Male
59274,34,Male
59275,25,Non-binary
59276,30,Male
59277,31,Male
59278,42,Male
59279,26,Male
59280,26,Male
59281,39,Male
59282,29,Male
59283,32,Female
59284,34,Female
59285,27,Female
59286,22,Female
59287,39,Male
59288,32,Non-binary
59289,22,Male
59290,36,Male
59291,45,Male
59292,39,Male
59293,46,Female
59294,22,Female
59295,33,Male
59296,33,Male
59297,30,Male
59298,29,Male
59299,22,Male
59300,43,Female
59301,22,Male
59302,37,Male
59303,31,Female
59304,31,Female
59305,30,Female
59306,32,Male
59307,35,Male
59308,38,Male
59309,30,Female
59310,23,Male
59311,22,Male
59312,38,Female
59313,29,Male
59314,24,Male
59315,26,Female
59316,30,Female
59317,22,Female
59318,31,Male
59319,40,Male
59320,30,Female
59321,22,Female
59322,37,Male
59323,39,Female
59324,39,Female
59325,31,Female
59326,47,Male
59327,36,Male
59328,52,Male
59329,40,Male
59330,39,Male
59331,27,Female
59332,24,Male
59333,32,Female
59334,30,Male
59335,27,Male
59336,30,Male
59337,30,Male
59338,27,Male
59339,36,Female
59340,26,Male
59341,31,Male
59342,22,Male
59343,32,Male
59344,32,Male
59345,24,Male
59346,31,Male
59347,30,Female
59348,28,Male
59349,28,Prefer not to say
59350,34,Male
59351,31,Female
59352,38,Male
59353,24,Male
59354,30,Female
59355,27,Female
59356,31,Male
59357,33,Female
59358,23,Male
59359,35,Male
59360,46,Male
59361,32,Male
59362,25,Non-binary
59363,29,Non-binary
59364,29,Male
59365,26,Male
59366,36,Male
59367,22,Female
59368,33,Non-binary
59369,40,Male
59370,40,Male
59371,38,Female
59372,26,Female
59373,41,Male
59374,34,Male
59375,41,Male
59376,39,Male
59377,33,Male
59378,29,Male
59379,48,Male
59380,22,Male
59381,30,Male
59382,22,Female
59383,32,Male
59384,33,Female
59385,26,Male
59386,27,Male
59387,22,Male
59388,34,Male
59389,28,Male
59390,34,Non-binary
59391,27,Male
59392,33,Female
59393,36,Male
59394,34,Female
59395,32,Male
59396,30,Female
59397,34,Male
59398,27,Male
59399,30,Male
59400,33,Male
59401,42,Male
59402,27,Male
59403,25,Male
59404,33,Female
59405,39,Male
59406,37,Male
59407,31,Male
59408,40,Female
59409,22,Female
59410,38,Male
59411,29,Non-binary
59412,35,Female
59413,38,Male
59414,32,Female
59415,31,Non-binary
59416,28,Male
59417,43,Male
59418,33,Female
59419,33,Male
59420,42,Male
59421,27,Male
59422,29,Female
59423,38,Male
59424,43,Male
59425,31,Male
59426,34,Male
59427,22,Female
59428,40,Male
59429,23,Female
59430,27,Male
59431,32,Female
59432,26,Male
59433,22,Male
59434,22,Non-binary
59435,32,Female
59436,41,Male
59437,41,Male
59438,34,Male
59439,32,Non-binary
59440,37,Male
59441,40,Male
59442,32,Male
59443,32,Male
59444,32,Female
59445,38,Male
59446,22,Male
59447,31,Female
59448,34,Male
59449,22,Non-binary
59450,37,Female
59451,39,Female
59452,22,Male
59453,28,Male
59454,28,Female
59455,25,Male
59456,26,Male
59457,27,Male
59458,35,Female
59459,40,Female
59460,35,Male
59461,25,Male
59462,37,Female
59463,35,Female
59464,22,Female
59465,40,Male
59466,32,Female
59467,32,Male
59468,22,Male
59469,42,Male
59470,33,Male
59471,36,Male
59472,22,Male
59473,35,Female
59474,35,Female
59475,30,Male
59476,22,Male
59477,31,Male
59478,24,Male
59479,26,Male
59480,39,Male
59481,32,Female
59482,30,Female
59483,23,Male
59484,31,Non-binary
59485,30,Female
59486,24,Male
59487,39,Female
59488,38,Male
59489,26,Male
59490,34,Male
59491,22,Male
59492,33,Non-binary
59493,36,Male
59494,23,Male
59495,31,Female
59496,32,Male
59497,51,Male
59498,49,Male
59499,33,Male
59500,26,Male
59501,33,Female
59502,39,Male
59503,22,Male
59504,22,Female
59505,23,Female
59506,36,Female
59507,37,Male
59508,34,Male
59509,39,Female
59510,30,Non-binary
59511,29,Female
59512,34,Male
59513,43,Male
59514,34,Male
59515,30,Male
59516,34,Female
59517,41,Male
59518,28,Male
59519,28,Male
59520,28,Female
59521,37,Male
59522,26,Female
59523,35,Male
59524,22,Female
59525,29,Male
59526,31,Female
59527,44,Male
59528,38,Female
59529,29,Female
59530,27,Male
59531,26,Male
59532,23,Non-binary
59533,42,Male
59534,26,Male
59535,43,Male
59536,32,Female
59537,30,Male
59538,32,Male
59539,39,Prefer not to say
59540,25,Male
59541,35,Male
59542,31,Female
59543,34,Male
59544,30,Female
59545,28,Male
59546,35,Male
59547,22,Male
59548,41,Female
59549,32,Female
59550,27,Male
59551,34,Male
59552,26,Male
59553,32,Prefer not to say
59554,32,Male
59555,40,Male
59556,33,Male
59557,23,Male
59558,35,Female
59559,36,Male
59560,22,Female
59561,23,Male
59562,45,Male
59563,29,Male
59564,29,Male
59565,31,Male
59566,27,Male
59567,22,Male
59568,23,Male
59569,27,Male
59570,27,Male
59571,26,Female
59572,22,Male
59573,27,Female
59574,39,Male
59575,26,Male
59576,30,Male
59577,41,Male
59578,26,Female
59579,52,Male
59580,37,Female
59581,32,Male
59582,29,Female
59583,40,Male
59584,26,Male
59585,28,Male
59586,42,Male
59587,28,Female
59588,28,Male
59589,26,Male
59590,22,Female
59591,38,Male
59592,31,Male
59593,38,Male
59594,30,Male
59595,28,Non-binary
59596,26,Male
59597,36,Male
59598,25,Female
59599,34,Male
59600,31,Male
59601,24,Male
59602,28,Male
59603,31,Male
59604,29,Male
59605,44,Non-binary
59606,33,Male
59607,30,Male
59608,28,Male
59609,29,Male
59610,27,Male
59611,25,Female
59612,35,Male
59613,42,Male
59614,28,Female
59615,34,Male
59616,26,Male
59617,32,Male
59618,22,Male
59619,25,Female
59620,25,Male
59621,30,Non-binary
59622,23,Male
59623,22,Male
59624,22,Female
59625,30,Female
59626,25,Prefer not to say
59627,27,Female
59628,33,Male
59629,25,Male
59630,30,Female
59631,46,Male
59632,28,Male
59633,30,Male
59634,34,Female
59635,25,Male
59636,27,Female
59637,30,Male
59638,32,Male
59639,24,Male
59640,35,Female
59641,42,Male
59642,22,Female
59643,34,Male
59644,30,Male
59645,29,Male
59646,33,Male
59647,41,Female
59648,33,Male
59649,38,Female
59650,31,Male
59651,34,Male
59652,27,Male
59653,31,Female
59654,29,Male
59655,32,Male
59656,22,Male
59657,23,Female
59658,39,Female
59659,41,Male
59660,22,Male
59661,27,Female
59662,26,Non-binary
59663,33,Male
59664,30,Male
59665,36,Male
59666,22,Male
59667,33,Male
59668,29,Male
59669,26,Male
59670,34,Female
59671,29,Non-binary
59672,30,Female
59673,40,Male
59674,31,Male
59675,45,Female
59676,22,Male
59677,31,Female
59678,23,Male
59679,25,Female
59680,26,Male
59681,37,Male
59682,28,Female
59683,23,Female
59684,36,Male
59685,23,Male
59686,43,Male
59687,22,Female
59688,29,Female
59689,44,Male
59690,29,Female
59691,34,Male
59692,30,Female
59693,31,Male
59694,25,Male
59695,34,Male
59696,40,Female
59697,22,Male
59698,25,Female
59699,27,Female
59700,25,Male
59701,35,Male
59702,27,Female
59703,32,Male
59704,41,Female
59705,22,Male
59706,33,Female
59707,30,Male
59708,30,Male
59709,25,Female
59710,28,Non-binary
59711,31,Male
59712,30,Male
59713,36,Female
59714,23,Male
59715,22,Male
59716,22,Male
59717,32,Male
59718,36,Female
59719,23,Male
59720,22,Male
59721,44,Male
59722,40,Male
59723,40,Male
59724,33,Male
59725,36,Male
59726,29,Male
59727,22,Male
59728,22,Male
59729,31,Female
59730,37,Male
59731,30,Male
59732,35,Female
59733,30,Male
59734,33,Female
59735,36,Male
59736,40,Female
59737,33,Male
59738,45,Male
59739,29,Male
59740,40,Male
59741,35,Male
59742,22,Female
59743,41,Male
59744,25,Female
59745,29,Female
59746,37,Male
59747,26,Female
59748,31,Male
59749,36,Female
59750,25,Female
59751,29,Male
59752,29,Male
59753,38,Female
59754,42,Female
59755,23,Male
59756,32,Male
59757,27,Female
59758,31,Male
59759,43,Male
59760,34,Female
59761,27,Male
59762,22,Male
59763,38,Male
59764,28,Female
59765,26,Male
59766,33,Female
59767,35,Male
59768,28,Male
59769,24,Male
59770,41,Male
59771,36,Male
59772,38,Male
59773,29,Female
59774,25,Male
59775,27,Male
59776,22,Male
59777,29,Male
59778,26,Non-binary
59779,30,Male
59780,31,Male
59781,32,Female
59782,27,Female
59783,23,Male
59784,22,Male
59785,32,Male
59786,32,Male
59787,22,Male
59788,41,Male
59789,37,Male
59790,24,Male
59791,33,Male
59792,30,Male
59793,33,Male
59794,32,Male
59795,36,Male
59796,41,Male
59797,33,Male
59798,35,Male
59799,41,Female
59800,27,Male
59801,24,Female
59802,36,Prefer not to say
59803,22,Male
59804,25,Male
59805,42,Male
59806,22,Female
59807,33,Male
59808,22,Male
59809,34,Male
59810,44,Female
59811,24,Female
59812,22,Male
59813,33,Male
59814,27,Male
59815,30,Female
59816,34,Female
59817,35,Male
59818,35,Male
59819,31,Female
59820,34,Female
59821,30,Male
59822,29,Male
59823,31,Male
59824,35,Male
59825,26,Female
59826,33,Male
59827,28,Female
59828,26,Male
59829,38,Male
59830,34,Male
59831,34,Male
59832,24,Female
59833,29,Male
59834,35,Male
59835,34,Female
59836,49,Male
59837,33,Male
59838,26,Female
59839,28,Female
59840,25,Male
59841,26,Male
59842,32,Male
59843,28,Female
59844,40,Male
59845,37,Female
59846,37,Male
59847,29,Male
59848,37,Female
59849,38,Male
59850,42,Male
59851,27,Female
59852,31,Male
59853,26,Female
59854,49,Male
59855,30,Male
59856,40,Non-binary
59857,32,Male
59858,37,Female
59859,31,Female
59860,37,Female
59861,33,Female
59862,43,Male
59863,33,Male
59864,26,Male
59865,35,Male
59866,31,Female
59867,24,Non-binary
59868,34,Male
59869,27,Male
59870,29,Male
59871,31,Non-binary
59872,22,Non-binary
59873,28,Male
59874,37,Male
59875,30,Male
59876,22,Male
59877,30,Male
59878,34,Female
59879,29,Male
59880,29,Male
59881,28,Male
59882,35,Male
59883,25,Male
59884,35,Male
59885,29,Male
59886,40,Female
59887,28,Female
59888,23,Female
59889,35,Male
59890,34,Female
59891,34,Non-binary
59892,37,Male
59893,24,Male
59894,25,Male
59895,40,Male
59896,34,Female
59897,28,Female
59898,22,Male
59899,22,Female
59900,24,Male
59901,27,Female
59902,33,Male
59903,22,Male
59904,27,Male
59905,22,Female
59906,28,Male
59907,48,Male
59908,39,Male
59909,35,Male
59910,27,Male
59911,23,Male
59912,30,Male
59913,22,Female
59914,36,Male
59915,30,Male
59916,31,Male
59917,22,Male
59918,31,Male
59919,29,Male
59920,24,Male
59921,33,Male
59922,28,Female
59923,33,Male
59924,35,Male
59925,23,Female
59926,32,Male
59927,32,Male
59928,40,Female
59929,37,Female
59930,29,Male
59931,28,Male
59932,32,Male
59933,23,Male
59934,24,Male
59935,28,Male
59936,22,Female
59937,24,Female
59938,29,Male
59939,50,Male
59940,26,Male
59941,36,Female
59942,30,Male
59943,34,Male
59944,23,Male
59945,22,Male
59946,41,Female
59947,22,Male
59948,41,Female
59949,28,Male
59950,25,Female
59951,27,Male
59952,42,Male
59953,26,Female
59954,28,Male
59955,38,Female
59956,34,Male
59957,46,Male
59958,39,Male
59959,26,Male
59960,40,Male
59961,22,Male
59962,36,Female
59963,26,Male
59964,35,Male
59965,45,Male
59966,22,Male
59967,37,Male
59968,37,Male
59969,36,Male
59970,24,Female
59971,30,Male
59972,24,Male
59973,34,Female
59974,22,Male
59975,28,Female
59976,35,Male
59977,26,Female
59978,28,Male
59979,25,Female
59980,33,Male
59981,30,Female
59982,26,Female
59983,27,Female
59984,32,Male
59985,24,Male
59986,31,Male
59987,31,Female
59988,32,Female
59989,27,Male
59990,35,Male
59991,38,Male
59992,36,Female
59993,32,Male
59994,22,Male
59995,43,Female
59996,31,Male
59997,33,Female
59998,26,Female
59999,29,Male
60000,39,Male
60001,36,Male
60002,29,Female
60003,42,Female
60004,24,Male
60005,22,Female
60006,22,Female
60007,37,Male
60008,26,Male
60009,30,Male
60010,39,Male
60011,33,Male
60012,23,Male
60013,42,Male
60014,29,Male
60015,31,Female
60016,26,Male
60017,23,Male
60018,33,Male
60019,22,Female
60020,30,Male
60021,42,Female
60022,36,Male
60023,32,Male
60024,23,Male
60025,31,Male
60026,25,Male
60027,41,Male
60028,28,Female
60029,25,Male
60030,29,Male
60031,26,Non-binary
60032,33,Male
60033,44,Male
60034,31,Male
60035,25,Male
60036,30,Male
60037,22,Male
60038,51,Male
60039,44,Male
60040,40,Female
60041,36,Male
60042,30,Male
60043,30,Female
60044,29,Male
60045,48,Male
60046,30,Prefer not to say
60047,27,Male
60048,30,Female
60049,35,Male
60050,22,Female
60051,34,Male
60052,22,Prefer not to say
60053,41,Male
60054,22,Non-binary
60055,25,Male
60056,22,Non-binary
60057,44,Male
60058,31,Male
60059,47,Male
60060,45,Female
60061,40,Male
60062,22,Male
60063,32,Male
60064,41,Male
60065,34,Male
60066,28,Male
60067,33,Female
60068,34,Male
60069,22,Female
60070,27,Male
60071,36,Male
60072,37,Male
60073,33,Female
60074,28,Male
60075,30,Male
60076,26,Male
60077,30,Male
60078,37,Male
60079,48,Male
60080,23,Female
60081,40,Female
60082,34,Female
60083,22,Female
60084,30,Male
60085,30,Male
60086,31,Female
60087,38,Male
60088,45,Non-binary
60089,40,Female
60090,32,Male
60091,33,Non-binary
60092,46,Male
60093,24,Male
60094,40,Male
60095,23,Female
60096,22,Male
60097,35,Male
60098,22,Female
60099,28,Female
60100,41,Male
60101,25,Male
60102,44,Male
60103,22,Male
60104,38,Male
60105,22,Female
60106,30,Female
60107,33,Male
60108,29,Non-binary
60109,29,Female
60110,22,Male
60111,41,Male
60112,22,Male
60113,22,Male
60114,30,Female
60115,26,Male
60116,37,Male
60117,27,Non-binary
60118,31,Female
60119,32,Female
60120,38,Female
60121,27,Male
60122,22,Female
60123,25,Male
60124,39,Male
60125,33,Male
60126,28,Male
60127,31,Female
60128,29,Male
60129,37,Male
60130,33,Female
60131,29,Male
60132,37,Male
60133,39,Male
60134,25,Non-binary
60135,25,Male
60136,48,Male
60137,35,Female
60138,43,Female
60139,37,Male
60140,34,Male
60141,22,Male
60142,22,Male
60143,36,Male
60144,25,Male
60145,30,Male
60146,37,Male
60147,32,Female
60148,34,Female
60149,41,Male
60150,41,Male
60151,31,Female
60152,40,Male
60153,24,Female
60154,33,Male
60155,35,Female
60156,30,Male
60157,29,Female
60158,23,Female
60159,31,Female
60160,22,Male
60161,30,Female
60162,31,Male
60163,36,Male
60164,23,Male
60165,33,Prefer not to say
60166,35,Male
60167,31,Male
60168,34,Male
60169,33,Non-binary
60170,22,Female
60171,25,Male
60172,46,Non-binary
60173,36,Male
60174,27,Male
60175,34,Male
60176,36,Male
60177,42,Male
60178,28,Male
60179,27,Male
60180,28,Male
60181,27,Male
60182,27,Female
60183,32,Male
60184,28,Male
60185,31,Male
60186,44,Female
60187,24,Male
60188,33,Female
60189,23,Male
60190,37,Male
60191,39,Male
60192,25,Prefer not to say
60193,26,Male
60194,36,Female
60195,29,Female
60196,41,Female
60197,23,Female
60198,39,Female
60199,47,Female
60200,34,Female
60201,27,Non-binary
60202,26,Male
60203,30,Male
60204,36,Male
60205,22,Male
60206,29,Male
60207,32,Male
60208,42,Male
60209,44,Female
60210,30,Male
60211,23,Male
60212,32,Female
60213,32,Male
60214,39,Male
60215,28,Female
60216,24,Male
60217,31,Female
60218,29,Male
60219,28,Female
60220,25,Female
60221,22,Non-binary
60222,35,Female
60223,33,Female
60224,25,Male
60225,37,Female
60226,22,Female
60227,28,Male
60228,33,Male
60229,39,Female
60230,27,Male
60231,39,Male
60232,26,Male
60233,37,Female
60234,43,Female
60235,24,Male
60236,32,Male
60237,35,Female
60238,22,Female
60239,34,Male
60240,27,Female
60241,25,Male
60242,28,Male
60243,28,Female
60244,37,Male
60245,31,Male
60246,47,Male
60247,27,Male
60248,34,Male
60249,30,Female
60250,22,Non-binary
60251,42,Male
60252,32,Male
60253,26,Female
60254,34,Female
60255,38,Male
60256,25,Male
60257,31,Male
60258,38,Male
60259,32,Female
60260,35,Male
60261,29,Non-binary
60262,22,Male
60263,29,Male
60264,27,Female
60265,30,Male
60266,27,Male
60267,32,Male
60268,29,Male
